timestamp,symbol,quantity,order_type,price,status
2025-04-04 12:00:14.779120,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:14.880240,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:14.981736,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.083352,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.185403,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.287518,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.389485,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.491129,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.593078,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.694573,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.796842,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:15.899667,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.001760,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.103731,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.205669,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.307948,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.410026,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.511854,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.614654,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.716035,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.818191,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:16.920748,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.023171,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.125648,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.226616,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.328725,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.431661,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.533621,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.635869,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.737950,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.840170,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:17.942529,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.044504,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.146540,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.249316,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.351527,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.453532,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.555517,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.657062,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.759042,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.861162,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:18.963145,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.065278,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.167280,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.275597,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.379450,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.481658,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.583812,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.686161,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.788470,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.890599,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:19.992668,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.094671,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.196773,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.298839,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.401088,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.502788,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.604717,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.706521,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.808665,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:20.910678,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.012707,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.114018,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.215951,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.317607,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.420370,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.522238,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.624255,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.726148,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.828323,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:21.930512,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.032650,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.134360,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.236556,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.338464,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.440716,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.542043,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.644098,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.746077,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.848448,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:22.949955,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.051843,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.154213,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.255840,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.357955,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.460034,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.562091,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.663947,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.766407,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.868244,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:23.970478,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.072503,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.174404,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.276259,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.378276,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.480397,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.582437,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.684437,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.786237,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.888180,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:24.990128,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.092293,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.194374,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.296599,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.398572,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.501544,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.603680,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.706177,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.808094,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:25.910127,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.012341,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.114448,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.216732,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.319215,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.421103,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.522461,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.624361,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.725699,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.827651,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:26.929622,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.031512,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.133763,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.235980,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.337831,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.439834,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.541832,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.644013,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.745316,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.847317,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:27.949230,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.051609,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.154016,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.256175,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.358294,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.460489,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.562614,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.664471,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.766743,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.869245,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:28.970997,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.072952,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.175053,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.277559,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.379386,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.481442,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.583629,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.685031,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.787683,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.890038,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:29.992011,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.093929,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.195826,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.297994,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.399533,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.501043,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.603319,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.705197,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.806873,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:30.908170,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.010341,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.112543,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.214070,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.316700,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.418835,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.521057,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.623239,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.724390,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.826214,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:31.927749,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.030007,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.132634,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.233974,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.336266,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.437949,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.540676,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.641716,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.743757,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.845732,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:32.947391,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.049765,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.151312,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.253258,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.354845,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.457101,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.558849,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.661204,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.762436,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.864416,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:33.966225,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.068637,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.170929,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.273440,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.375527,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.476755,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.579028,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.680775,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.783032,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.884836,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:34.986722,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.088651,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.190927,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.292387,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.393975,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.495518,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.596899,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.698892,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.804301,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:35.906710,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.008278,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.109740,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.211699,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.314103,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.416577,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.518917,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.620853,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.722441,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.824960,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:36.926805,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.029140,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.131183,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.233117,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.335277,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.437282,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.538664,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.640633,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.742154,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.844127,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:37.945675,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.047140,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.148916,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.251245,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.352345,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.454002,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.555396,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.656751,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.758052,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.860495,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:38.962649,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.064741,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.166229,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.267578,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.369517,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.470794,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.573905,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.676424,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.778694,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.880830,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:39.983318,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.085358,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.187334,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.289979,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.391718,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.493838,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.596052,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.698106,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.800517,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:40.901775,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.003811,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.105835,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.208354,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.310555,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.412608,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.514761,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.616903,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.718755,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.820901,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:41.922994,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.025184,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.127199,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.229487,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.331246,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.433413,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.536037,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.638277,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.740180,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.842085,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:42.944422,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.046611,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.148738,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.250997,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.352760,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.454000,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.555602,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.658090,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.760260,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.862473,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:43.964029,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.067888,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.188744,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.290997,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.392270,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.494400,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.596597,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.698831,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.800834,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:44.902716,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.005114,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.107337,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.209916,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.312545,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.415092,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.517454,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.619532,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.721663,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.823797,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:45.926440,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.028456,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.130497,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.232870,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.334994,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.436998,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.539276,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.641744,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.743374,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.845013,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:46.946989,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.049465,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.150923,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.253276,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.355387,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.456727,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.558065,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.659428,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.762079,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.864364,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:47.966435,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.068596,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.170693,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.272667,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.374618,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.477184,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.579347,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.681309,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.783461,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.885768,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:48.987832,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.089931,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.194020,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.296146,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.398259,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.500585,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.602634,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.704744,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.806869,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:49.909473,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.011849,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.113918,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.215965,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.317912,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.420150,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.522626,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.624597,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.726976,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.829345,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:50.931561,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.033612,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.135821,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.237794,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.340099,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.442239,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.544799,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.646918,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.749080,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.851243,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:51.953317,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.055584,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.157564,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.259609,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.361759,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.463710,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.565797,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.667063,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.769138,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.871289,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:52.972662,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.074156,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.175238,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.276233,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.378714,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.481013,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.583022,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.684624,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.786036,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.887700,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:53.989318,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.090678,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.191772,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.293164,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.395808,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.497990,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.600084,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.701887,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.803606,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:54.905156,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:55.006885,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:55.108431,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:55.209836,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:55.311793,BTC-USD,1,market,Market Price,executed
2025-04-04 12:00:55.413543,BTC-USD,1,market,Market Price,executed
