timestamp,symbol,quantity,order_type,price,status
2025-04-05T10:48:28.052534,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:29.055655,BTC-USD,5,market,Market Price,executed
2025-04-05T10:48:30.056629,BTC-USD,3,market,Market Price,executed
2025-04-05T10:48:31.059032,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:32.063752,BTC-USD,4,market,Market Price,executed
2025-04-05T10:48:33.065474,BTC-USD,5,market,Market Price,executed
2025-04-05T10:48:34.068320,BTC-USD,5,market,Market Price,executed
2025-04-05T10:48:35.072119,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:36.073383,BTC-USD,2,market,Market Price,executed
2025-04-05T10:48:37.075753,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:38.080337,BTC-USD,3,market,Market Price,executed
2025-04-05T10:48:39.082867,BTC-USD,5,market,Market Price,executed
2025-04-05T10:48:40.085708,BTC-USD,3,market,Market Price,executed
2025-04-05T10:48:41.088223,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:42.090661,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:43.093430,BTC-USD,5,market,Market Price,executed
2025-04-05T10:48:44.095881,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:45.099525,BTC-USD,4,market,Market Price,executed
2025-04-05T10:48:46.102216,BTC-USD,4,market,Market Price,executed
2025-04-05T10:48:47.103488,BTC-USD,4,market,Market Price,executed
2025-04-05T10:48:48.105168,BTC-USD,5,market,Market Price,executed
2025-04-05T10:48:49.109003,BTC-USD,4,market,Market Price,executed
2025-04-05T10:48:50.111516,BTC-USD,5,market,Market Price,executed
2025-04-05T10:48:51.113966,BTC-USD,1,market,Market Price,executed
2025-04-05T10:48:52.116478,BTC-USD,4,market,Market Price,executed
2025-04-05T10:48:53.120128,BTC-USD,4,market,Market Price,executed
2025-04-05T10:48:54.122075,BTC-USD,2,market,Market Price,executed
2025-04-05T10:48:55.124919,BTC-USD,1,market,Market Price,executed
2025-04-05T10:51:15.608516,BTC-USD,5,market,Market Price,executed
2025-04-05T10:51:16.613085,BTC-USD,4,market,Market Price,executed
2025-04-05T10:51:17.616318,BTC-USD,1,market,Market Price,executed
2025-04-05T10:51:18.618077,BTC-USD,1,market,Market Price,executed
2025-04-05T10:51:19.620178,BTC-USD,2,market,Market Price,executed
2025-04-05T10:51:20.622071,BTC-USD,4,market,Market Price,executed
2025-04-05T10:51:21.624548,BTC-USD,2,market,Market Price,executed
2025-04-05T10:51:22.627265,BTC-USD,3,market,Market Price,executed
2025-04-05T10:51:23.632026,BTC-USD,2,market,Market Price,executed
2025-04-05T10:51:24.633627,BTC-USD,2,market,Market Price,executed
2025-04-05T10:51:25.636635,BTC-USD,2,market,Market Price,executed
2025-04-05T10:51:26.639798,BTC-USD,3,market,Market Price,executed
2025-04-05T10:51:27.641366,BTC-USD,4,market,Market Price,executed
2025-04-05T10:51:28.645395,BTC-USD,2,market,Market Price,executed
2025-04-05T10:51:29.657444,BTC-USD,1,market,Market Price,executed
2025-04-05T10:51:30.693437,BTC-USD,5,market,Market Price,executed
2025-04-05T10:51:31.699792,BTC-USD,3,market,Market Price,executed
2025-04-05T10:51:32.701261,BTC-USD,3,market,Market Price,executed
2025-04-05T10:51:33.703698,BTC-USD,3,market,Market Price,executed
2025-04-05T10:51:34.705991,BTC-USD,5,market,Market Price,executed
2025-04-05T10:51:35.709078,BTC-USD,5,market,Market Price,executed
2025-04-05T10:51:36.710978,BTC-USD,2,market,Market Price,executed
2025-04-05T10:51:37.712381,BTC-USD,1,market,Market Price,executed
2025-04-05T10:51:38.713918,BTC-USD,3,market,Market Price,executed
2025-04-05T10:51:39.715516,BTC-USD,4,market,Market Price,executed
2025-04-05T10:55:41.588538,BTC-USD,1,market,Market Price,executed
2025-04-05T10:55:42.591223,BTC-USD,5,market,Market Price,executed
2025-04-05T10:55:43.593022,BTC-USD,2,market,Market Price,executed
2025-04-05T10:55:44.594751,BTC-USD,2,market,Market Price,executed
2025-04-05T10:55:45.596908,BTC-USD,2,market,Market Price,executed
2025-04-05T10:55:46.599714,BTC-USD,2,market,Market Price,executed
2025-04-05T10:55:47.602118,BTC-USD,5,market,Market Price,executed
2025-04-05T10:55:48.605040,BTC-USD,3,market,Market Price,executed
2025-04-05T10:55:49.607707,BTC-USD,2,market,Market Price,executed
2025-04-05T10:55:50.610572,BTC-USD,2,market,Market Price,executed
2025-04-05T10:55:51.611919,BTC-USD,5,market,Market Price,executed
2025-04-05T10:55:52.614000,BTC-USD,4,market,Market Price,executed
2025-04-05T10:55:53.615942,BTC-USD,4,market,Market Price,executed
2025-04-05T10:55:54.617723,BTC-USD,5,market,Market Price,executed
2025-04-05T10:55:55.621252,BTC-USD,5,market,Market Price,executed
2025-04-05T10:55:56.625215,BTC-USD,2,market,Market Price,executed
2025-04-05T10:55:57.628367,BTC-USD,4,market,Market Price,executed
2025-04-05T10:55:58.631500,BTC-USD,1,market,Market Price,executed
2025-04-05T10:55:59.633708,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:00.636205,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:01.638021,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:02.640547,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:03.643395,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:04.646449,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:05.648744,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:06.650638,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:07.653542,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:08.655566,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:09.657300,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:10.659181,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:11.662939,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:12.665777,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:13.668474,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:14.670272,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:15.672293,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:16.674197,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:17.676379,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:18.678658,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:19.682356,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:20.686204,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:21.688190,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:22.689918,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:23.694112,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:24.697773,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:25.701494,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:26.704887,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:27.707434,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:28.708949,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:29.710616,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:30.712463,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:31.714072,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:32.716283,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:33.718424,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:34.721178,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:35.723460,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:36.725296,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:37.728161,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:38.731427,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:39.734569,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:40.737426,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:41.740195,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:42.742525,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:43.744749,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:44.747692,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:45.750136,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:46.753306,BTC-USD,3,market,Market Price,executed
2025-04-05T10:56:47.756418,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:48.760148,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:49.762955,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:50.764820,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:51.766735,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:52.768734,BTC-USD,1,market,Market Price,executed
2025-04-05T10:56:53.771714,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:54.773669,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:55.776265,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:56.780684,BTC-USD,2,market,Market Price,executed
2025-04-05T10:56:57.784572,BTC-USD,5,market,Market Price,executed
2025-04-05T10:56:58.786502,BTC-USD,4,market,Market Price,executed
2025-04-05T10:56:59.789430,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:00.793591,BTC-USD,5,market,Market Price,executed
2025-04-05T10:57:01.796758,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:02.798976,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:03.800659,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:04.802143,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:05.803361,BTC-USD,5,market,Market Price,executed
2025-04-05T10:57:06.806526,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:07.809448,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:08.810964,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:09.812958,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:10.815157,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:11.816253,BTC-USD,5,market,Market Price,executed
2025-04-05T10:57:12.819490,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:13.822311,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:14.825168,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:15.826599,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:16.829913,BTC-USD,5,market,Market Price,executed
2025-04-05T10:57:17.831855,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:18.833222,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:19.836015,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:20.839026,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:21.840482,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:22.841760,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:23.843102,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:24.844836,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:25.846863,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:26.849212,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:27.852659,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:28.854264,BTC-USD,5,market,Market Price,executed
2025-04-05T10:57:29.856780,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:30.860335,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:31.861976,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:32.863691,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:33.864975,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:34.866775,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:35.869205,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:36.871168,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:37.872815,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:38.874755,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:39.876550,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:40.879338,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:41.881380,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:42.884013,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:43.885528,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:44.887621,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:45.889546,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:46.891805,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:47.893837,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:48.896400,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:49.899418,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:50.902373,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:51.905153,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:52.909077,BTC-USD,5,market,Market Price,executed
2025-04-05T10:57:53.911975,BTC-USD,5,market,Market Price,executed
2025-04-05T10:57:54.913697,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:55.915854,BTC-USD,4,market,Market Price,executed
2025-04-05T10:57:56.919058,BTC-USD,2,market,Market Price,executed
2025-04-05T10:57:57.921609,BTC-USD,3,market,Market Price,executed
2025-04-05T10:57:58.923758,BTC-USD,1,market,Market Price,executed
2025-04-05T10:57:59.925654,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:00.927715,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:01.929776,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:02.931984,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:03.934343,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:04.936510,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:05.938832,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:06.942879,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:07.945352,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:08.947405,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:09.950359,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:10.952583,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:11.955063,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:12.958158,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:13.962949,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:14.964860,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:15.966759,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:16.968859,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:17.971156,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:18.973206,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:19.975046,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:20.981662,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:21.983930,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:22.986203,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:23.988186,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:24.990756,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:25.992949,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:26.996163,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:27.998129,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:29.001765,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:30.004073,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:31.006036,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:32.008113,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:33.010862,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:34.012815,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:35.014832,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:36.016855,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:37.019957,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:38.022438,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:39.024278,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:40.026654,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:41.028487,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:42.030606,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:43.033015,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:44.037809,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:45.044266,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:46.046130,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:47.048054,BTC-USD,1,market,Market Price,executed
2025-04-05T10:58:48.049629,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:49.051580,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:50.054110,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:51.056821,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:52.060274,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:53.062083,BTC-USD,3,market,Market Price,executed
2025-04-05T10:58:54.063782,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:55.066870,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:56.082217,BTC-USD,4,market,Market Price,executed
2025-04-05T10:58:57.083226,BTC-USD,2,market,Market Price,executed
2025-04-05T10:58:58.084766,BTC-USD,5,market,Market Price,executed
2025-04-05T10:58:59.086167,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:00.087563,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:01.089701,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:02.091541,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:03.094914,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:04.096719,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:05.098986,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:06.102726,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:07.105765,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:08.108403,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:09.110223,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:10.114227,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:11.116648,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:12.119412,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:13.122490,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:14.125233,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:15.129423,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:16.132158,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:17.136777,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:18.139674,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:19.141601,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:20.144062,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:21.146777,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:22.148441,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:23.150150,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:24.153889,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:25.156493,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:26.158421,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:27.160181,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:28.163041,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:29.165058,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:30.166914,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:31.169011,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:32.171232,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:33.173283,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:34.175330,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:35.179494,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:36.181523,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:37.183732,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:38.188365,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:39.190455,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:40.194308,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:41.195529,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:42.197624,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:43.199767,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:44.202037,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:45.203891,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:46.205842,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:47.207451,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:48.208996,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:49.213663,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:50.239003,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:51.242094,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:52.245194,BTC-USD,3,market,Market Price,executed
2025-04-05T10:59:53.250855,BTC-USD,2,market,Market Price,executed
2025-04-05T10:59:54.255866,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:55.257759,BTC-USD,4,market,Market Price,executed
2025-04-05T10:59:56.260081,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:57.262297,BTC-USD,1,market,Market Price,executed
2025-04-05T10:59:58.264671,BTC-USD,5,market,Market Price,executed
2025-04-05T10:59:59.267840,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:00.269723,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:01.272029,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:02.274219,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:03.276619,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:04.278496,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:05.280441,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:06.282572,BTC-USD,2,market,Market Price,executed
2025-04-05T11:00:07.285047,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:08.287741,BTC-USD,2,market,Market Price,executed
2025-04-05T11:00:09.290334,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:10.292369,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:11.294355,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:12.296047,BTC-USD,2,market,Market Price,executed
2025-04-05T11:00:13.297593,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:14.300004,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:15.302371,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:16.304680,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:17.306447,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:18.308918,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:19.310681,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:20.312478,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:21.315448,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:22.317488,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:23.319265,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:24.322522,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:25.328783,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:26.332988,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:27.336098,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:28.338369,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:29.340990,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:30.343120,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:31.348252,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:32.349335,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:33.351126,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:34.352785,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:35.354363,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:36.356020,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:37.358533,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:38.360642,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:39.363619,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:40.366583,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:41.369485,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:42.372314,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:43.374439,BTC-USD,2,market,Market Price,executed
2025-04-05T11:00:44.377401,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:45.379366,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:46.382003,BTC-USD,5,market,Market Price,executed
2025-04-05T11:00:47.384055,BTC-USD,2,market,Market Price,executed
2025-04-05T11:00:48.386085,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:49.389050,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:50.391954,BTC-USD,3,market,Market Price,executed
2025-04-05T11:00:51.394582,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:52.396997,BTC-USD,2,market,Market Price,executed
2025-04-05T11:00:53.398832,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:54.401124,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:55.405243,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:56.407782,BTC-USD,2,market,Market Price,executed
2025-04-05T11:00:57.410178,BTC-USD,4,market,Market Price,executed
2025-04-05T11:00:58.413180,BTC-USD,1,market,Market Price,executed
2025-04-05T11:00:59.415953,BTC-USD,1,market,Market Price,executed
2025-04-05T11:01:00.419221,BTC-USD,2,market,Market Price,executed
2025-04-05T11:01:01.422076,BTC-USD,3,market,Market Price,executed
2025-04-05T11:01:02.423796,BTC-USD,3,market,Market Price,executed
2025-04-05T11:01:03.426748,BTC-USD,4,market,Market Price,executed
2025-04-05T11:01:04.430837,BTC-USD,2,market,Market Price,executed
2025-04-05T11:01:05.432725,BTC-USD,4,market,Market Price,executed
2025-04-05T11:01:06.434011,BTC-USD,4,market,Market Price,executed
2025-04-05T11:01:07.436210,BTC-USD,4,market,Market Price,executed
2025-04-05T11:01:08.438420,BTC-USD,3,market,Market Price,executed
2025-04-05T11:01:09.440424,BTC-USD,2,market,Market Price,executed
2025-04-05T11:01:10.443220,BTC-USD,2,market,Market Price,executed
2025-04-05T11:01:11.446156,BTC-USD,4,market,Market Price,executed
2025-04-05T11:01:12.448237,BTC-USD,1,market,Market Price,executed
2025-04-05T11:01:13.449758,BTC-USD,2,market,Market Price,executed
2025-04-05T11:01:14.451443,BTC-USD,1,market,Market Price,executed
2025-04-05T11:01:15.453558,BTC-USD,3,market,Market Price,executed
2025-04-05T11:01:16.455982,BTC-USD,1,market,Market Price,executed
2025-04-05T11:01:17.459034,BTC-USD,5,market,Market Price,executed
2025-04-05T11:01:18.461702,BTC-USD,5,market,Market Price,executed
2025-04-05T11:01:19.463895,BTC-USD,5,market,Market Price,executed
2025-04-05T11:01:20.465480,BTC-USD,1,market,Market Price,executed
2025-04-05T11:01:21.467018,BTC-USD,5,market,Market Price,executed
2025-04-05T11:01:22.471422,BTC-USD,1,market,Market Price,executed
2025-04-05T11:01:23.473089,BTC-USD,4,market,Market Price,executed
2025-04-05T11:01:24.474909,BTC-USD,1,market,Market Price,executed
2025-04-05T11:01:25.477141,BTC-USD,2,market,Market Price,executed
2025-04-05T11:01:26.479092,BTC-USD,4,market,Market Price,executed
2025-04-05T11:01:27.481076,BTC-USD,3,market,Market Price,executed
